Application,Technique,Pipeline,Time Steps,Temporal Ratio,Cameras,Spatial Ratio,Mapping,Execution Time (hours,Avg. Power (kW),Energy (kWh),Storage (GB)
asteroid,geometry,posthoc,1000,0.8,4,1,time-shared,23.86,16.92,403.74,25000.16
asteroid,geometry,posthoc,1000,0.8,4,1,space-shared,25,19.35,483.85,25000.16
asteroid,geometry,posthoc,1000,1,4,0.12,time-shared,4.94,23.4,115.54,3906.27
asteroid,geometry,posthoc,1000,1,4,0.12,space-shared,6.25,31.51,196.91,3906.27
asteroid,geometry,posthoc,1000,1,4,0.25,time-shared,8.44,20.07,169.45,7812.55
asteroid,geometry,posthoc,1000,1,4,0.25,space-shared,9.72,25.77,250.57,7812.55
asteroid,geometry,posthoc,1000,1,4,0.5,time-shared,15.45,17.87,276.1,15625.1
asteroid,geometry,posthoc,1000,1,4,0.5,space-shared,16.67,21.4,356.73,15625.1
asteroid,geometry,posthoc,1000,1,4,1,time-shared,29.47,16.61,489.39,31250.2
asteroid,geometry,posthoc,1000,1,4,1,space-shared,30.56,18.62,569.04,31250.2
asteroid,geometry,posthoc,5000,0.2,4,0.12,time-shared,10.49,34.31,359.99,3906.27
asteroid,geometry,posthoc,5000,0.2,4,0.12,space-shared,17.36,44.3,769.13,3906.27
asteroid,geometry,posthoc,5000,0.2,4,0.25,time-shared,14,29.57,413.89,7812.55
asteroid,geometry,posthoc,5000,0.2,4,0.25,space-shared,20.83,39.49,822.79,7812.55
asteroid,geometry,posthoc,5000,0.2,4,0.5,time-shared,21.01,24.78,520.54,15625.1
asteroid,geometry,posthoc,5000,0.2,4,0.5,space-shared,27.78,33.44,928.95,15625.1
asteroid,geometry,posthoc,5000,0.2,4,1,time-shared,35.03,20.95,733.84,31250.19
asteroid,geometry,posthoc,5000,0.2,4,1,space-shared,41.67,27.39,1141.27,31250.19
asteroid,geometry,posthoc,5000,0.4,4,0.12,time-shared,14.04,29.51,414.42,7812.55
asteroid,geometry,posthoc,5000,0.4,4,0.12,space-shared,20.83,39.5,822.99,7812.55
asteroid,geometry,posthoc,5000,0.4,4,0.25,time-shared,21.05,24.81,522.23,15625.1
asteroid,geometry,posthoc,5000,0.4,4,0.25,space-shared,27.78,33.49,930.3,15625.1
asteroid,geometry,posthoc,5000,0.4,4,0.5,time-shared,35.07,20.97,735.52,31250.19
asteroid,geometry,posthoc,5000,0.4,4,0.5,space-shared,41.67,27.42,1142.62,31250.19
asteroid,geometry,posthoc,5000,0.4,4,1,time-shared,63.11,18.41,1162.12,62500.39
asteroid,geometry,posthoc,5000,0.4,4,1,space-shared,69.44,22.57,1567.26,62500.39
asteroid,geometry,posthoc,5000,0.6,4,0.12,time-shared,17.59,26.65,468.86,11718.82
asteroid,geometry,posthoc,5000,0.6,4,0.12,space-shared,24.31,36.08,876.85,11718.82
asteroid,geometry,posthoc,5000,0.6,4,0.25,time-shared,28.11,22.43,630.56,23437.65
asteroid,geometry,posthoc,5000,0.6,4,0.25,space-shared,34.72,29.89,1037.82,23437.65
asteroid,geometry,posthoc,5000,0.6,4,0.5,time-shared,49.14,19.34,950.51,46875.29
asteroid,geometry,posthoc,5000,0.6,4,0.5,space-shared,55.56,24.41,1356.29,46875.29
asteroid,geometry,posthoc,5000,0.6,4,1,time-shared,91.2,17.44,1590.4,93750.59
asteroid,geometry,posthoc,5000,0.6,4,1,space-shared,97.22,20.5,1993.25,93750.59
asteroid,geometry,posthoc,5000,0.8,4,0.12,time-shared,21.14,24.75,523.29,15625.1
asteroid,geometry,posthoc,5000,0.8,4,0.12,space-shared,27.78,33.51,930.7,15625.1
asteroid,geometry,posthoc,5000,0.8,4,0.25,time-shared,35.16,21.01,738.9,31250.19
asteroid,geometry,posthoc,5000,0.8,4,0.25,space-shared,41.67,27.49,1145.33,31250.19
asteroid,geometry,posthoc,5000,0.8,4,0.5,time-shared,63.2,18.44,1165.49,62500.39
asteroid,geometry,posthoc,5000,0.8,4,0.5,space-shared,69.44,22.61,1569.97,62500.39
asteroid,geometry,posthoc,5000,0.8,4,1,time-shared,119.28,16.92,2018.68,125000.77
asteroid,geometry,posthoc,5000,0.8,4,1,space-shared,125,19.35,2419.23,125000.77
asteroid,geometry,posthoc,5000,1,4,0.12,time-shared,24.69,23.4,577.72,19531.37
asteroid,geometry,posthoc,5000,1,4,0.12,space-shared,31.25,31.51,984.56,19531.37
asteroid,geometry,posthoc,5000,1,4,0.25,time-shared,42.22,20.07,847.24,39062.74
asteroid,geometry,posthoc,5000,1,4,0.25,space-shared,48.61,25.77,1252.84,39062.74
asteroid,geometry,posthoc,5000,1,4,0.5,time-shared,77.26,17.87,1380.48,78125.48
asteroid,geometry,posthoc,5000,1,4,0.5,space-shared,83.33,21.4,1783.64,78125.48
asteroid,geometry,posthoc,5000,1,4,1,time-shared,147.36,16.61,2446.96,156250.97
asteroid,geometry,posthoc,5000,1,4,1,space-shared,152.78,18.62,2845.22,156250.97
asteroid,geometry,posthoc,1000,0.2,8,0.12,time-shared,2.81,29.51,82.88,1562.5
asteroid,geometry,posthoc,1000,0.2,8,0.12,space-shared,4.17,39.5,164.6,1562.5
asteroid,geometry,posthoc,1000,0.2,8,0.25,time-shared,4.21,24.81,104.45,3125.01
asteroid,geometry,posthoc,1000,0.2,8,0.25,space-shared,5.56,33.49,186.06,3125.01
asteroid,geometry,posthoc,1000,0.2,8,0.5,time-shared,7.01,20.97,147.1,6250.02
asteroid,geometry,posthoc,1000,0.2,8,0.5,space-shared,8.33,27.42,228.52,6250.02
asteroid,geometry,posthoc,1000,0.2,8,1,time-shared,12.62,18.41,232.42,12500.04
asteroid,geometry,posthoc,1000,0.2,8,1,space-shared,13.89,22.57,313.45,12500.04
asteroid,geometry,posthoc,1000,0.4,8,0.12,time-shared,4.23,24.75,104.66,3125.01
asteroid,geometry,posthoc,1000,0.4,8,0.12,space-shared,5.56,33.51,186.14,3125.01
asteroid,geometry,posthoc,1000,0.4,8,0.25,time-shared,7.03,21.01,147.78,6250.02
asteroid,geometry,posthoc,1000,0.4,8,0.25,space-shared,8.33,27.49,229.07,6250.02
asteroid,geometry,posthoc,1000,0.4,8,0.5,time-shared,12.64,18.44,233.1,12500.04
asteroid,geometry,posthoc,1000,0.4,8,0.5,space-shared,13.89,22.61,313.99,12500.04
asteroid,geometry,posthoc,1000,0.4,8,1,time-shared,23.86,16.92,403.73,25000.08
asteroid,geometry,posthoc,1000,0.4,8,1,space-shared,25,19.35,483.85,25000.08
asteroid,geometry,posthoc,1000,0.6,8,0.12,time-shared,5.65,22.39,126.43,4687.51
asteroid,geometry,posthoc,1000,0.6,8,0.12,space-shared,6.94,29.91,207.68,4687.51
asteroid,geometry,posthoc,1000,0.6,8,0.25,time-shared,9.85,19.39,191.11,9375.03
asteroid,geometry,posthoc,1000,0.6,8,0.25,space-shared,11.11,24.49,272.07,9375.03
asteroid,geometry,posthoc,1000,0.6,8,0.5,time-shared,18.27,17.47,319.09,18750.06
asteroid,geometry,posthoc,1000,0.6,8,0.5,space-shared,19.44,20.54,399.46,18750.06
asteroid,geometry,posthoc,1000,0.6,8,1,time-shared,35.09,16.39,575.05,37500.12
asteroid,geometry,posthoc,1000,0.6,8,1,space-shared,36.11,18.12,654.24,37500.12
asteroid,geometry,posthoc,1000,0.8,8,0.12,time-shared,7.07,20.97,148.21,6250.02
asteroid,geometry,posthoc,1000,0.8,8,0.12,space-shared,8.33,27.51,229.22,6250.02
asteroid,geometry,posthoc,1000,0.8,8,0.25,time-shared,12.68,18.5,234.45,12500.04
asteroid,geometry,posthoc,1000,0.8,8,0.25,space-shared,13.89,22.69,315.08,12500.04
asteroid,geometry,posthoc,1000,0.8,8,0.5,time-shared,23.89,16.96,405.09,25000.08
asteroid,geometry,posthoc,1000,0.8,8,0.5,space-shared,25,19.4,484.93,25000.08
asteroid,geometry,posthoc,1000,0.8,8,1,time-shared,46.32,16.11,746.36,50000.16
asteroid,geometry,posthoc,1000,0.8,8,1,space-shared,47.22,17.46,824.64,50000.16
asteroid,geometry,posthoc,1000,1,8,0.12,time-shared,8.49,20.03,169.98,7812.52
asteroid,geometry,posthoc,1000,1,8,0.12,space-shared,9.72,25.79,250.77,7812.52
asteroid,geometry,posthoc,1000,1,8,0.25,time-shared,15.5,17.92,277.78,15625.05
asteroid,geometry,posthoc,1000,1,8,0.25,space-shared,16.67,21.48,358.08,15625.05
asteroid,geometry,posthoc,1000,1,8,0.5,time-shared,29.52,16.64,491.08,31250.1
asteroid,geometry,posthoc,1000,1,8,0.5,space-shared,30.56,18.67,570.4,31250.1
asteroid,geometry,posthoc,1000,1,8,1,time-shared,57.56,15.94,917.67,62500.2
asteroid,geometry,posthoc,1000,1,8,1,space-shared,58.33,17.06,995.03,62500.2
asteroid,geometry,posthoc,5000,0.2,8,0.12,time-shared,14.04,29.51,414.42,7812.52
asteroid,geometry,posthoc,5000,0.2,8,0.12,space-shared,20.83,39.5,822.99,7812.52
asteroid,geometry,posthoc,5000,0.2,8,0.25,time-shared,21.05,24.81,522.23,15625.05
asteroid,geometry,posthoc,5000,0.2,8,0.25,space-shared,27.78,33.49,930.3,15625.05
asteroid,geometry,posthoc,5000,0.2,8,0.5,time-shared,35.07,20.97,735.52,31250.1
asteroid,geometry,posthoc,5000,0.2,8,0.5,space-shared,41.67,27.42,1142.62,31250.1
asteroid,geometry,posthoc,5000,0.2,8,1,time-shared,63.11,18.41,1162.12,62500.2
asteroid,geometry,posthoc,5000,0.2,8,1,space-shared,69.44,22.57,1567.25,62500.2
asteroid,geometry,posthoc,5000,0.4,8,0.12,time-shared,21.14,24.75,523.29,15625.05
asteroid,geometry,posthoc,5000,0.4,8,0.12,space-shared,27.78,33.51,930.7,15625.05
asteroid,geometry,posthoc,5000,0.4,8,0.25,time-shared,35.16,21.01,738.9,31250.1
asteroid,geometry,posthoc,5000,0.4,8,0.25,space-shared,41.67,27.49,1145.33,31250.1
asteroid,geometry,posthoc,5000,0.4,8,0.5,time-shared,63.2,18.44,1165.49,62500.2
asteroid,geometry,posthoc,5000,0.4,8,0.5,space-shared,69.44,22.61,1569.96,62500.2
asteroid,geometry,posthoc,5000,0.4,8,1,time-shared,119.28,16.92,2018.67,125000.39
asteroid,geometry,posthoc,5000,0.4,8,1,space-shared,125,19.35,2419.23,125000.39
asteroid,geometry,posthoc,5000,0.6,8,0.12,time-shared,28.24,22.39,632.16,23437.57
asteroid,geometry,posthoc,5000,0.6,8,0.12,space-shared,34.72,29.91,1038.41,23437.57
asteroid,geometry,posthoc,5000,0.6,8,0.25,time-shared,49.27,19.39,955.57,46875.15
asteroid,geometry,posthoc,5000,0.6,8,0.25,space-shared,55.56,24.49,1360.36,46875.15
asteroid,geometry,posthoc,5000,0.6,8,0.5,time-shared,91.33,17.47,1595.46,93750.3
asteroid,geometry,posthoc,5000,0.6,8,0.5,space-shared,97.22,20.54,1997.31,93750.3
asteroid,geometry,posthoc,5000,0.6,8,1,time-shared,175.45,16.39,2875.23,187500.59
asteroid,geometry,posthoc,5000,0.6,8,1,space-shared,180.56,18.12,3271.21,187500.59
asteroid,geometry,posthoc,5000,0.8,8,0.12,time-shared,35.34,20.97,741.03,31250.1
asteroid,geometry,posthoc,5000,0.8,8,0.12,space-shared,41.67,27.51,1146.12,31250.1
asteroid,geometry,posthoc,5000,0.8,8,0.25,time-shared,63.38,18.5,1172.24,62500.2
asteroid,geometry,posthoc,5000,0.8,8,0.25,space-shared,69.44,22.69,1575.38,62500.2
asteroid,geometry,posthoc,5000,0.8,8,0.5,time-shared,119.46,16.96,2025.43,125000.39
asteroid,geometry,posthoc,5000,0.8,8,0.5,space-shared,125,19.4,2424.65,125000.39
asteroid,geometry,posthoc,5000,0.8,8,1,time-shared,231.61,16.11,3731.79,250000.78
asteroid,geometry,posthoc,5000,0.8,8,1,space-shared,236.11,17.46,4123.18,250000.78
asteroid,geometry,posthoc,5000,1,8,0.12,time-shared,42.44,20.03,849.89,39062.62
asteroid,geometry,posthoc,5000,1,8,0.12,space-shared,48.61,25.79,1253.84,39062.62
asteroid,geometry,posthoc,5000,1,8,0.25,time-shared,77.49,17.92,1388.91,78125.24
asteroid,geometry,posthoc,5000,1,8,0.25,space-shared,83.33,21.48,1790.41,78125.24
asteroid,geometry,posthoc,5000,1,8,0.5,time-shared,147.58,16.64,2455.39,156250.48
asteroid,geometry,posthoc,5000,1,8,0.5,space-shared,152.78,18.67,2851.99,156250.48
asteroid,geometry,posthoc,5000,1,8,1,time-shared,287.78,15.94,4588.35,312500.97
asteroid,geometry,posthoc,5000,1,8,1,space-shared,291.67,17.06,4975.16,312500.97
asteroid,geometry,posthoc,1000,0.2,16,0.12,time-shared,4.23,24.75,104.66,3125
asteroid,geometry,posthoc,1000,0.2,16,0.12,space-shared,5.56,33.51,186.14,3125
asteroid,geometry,posthoc,1000,0.2,16,0.25,time-shared,7.03,21.01,147.78,6250.01
asteroid,geometry,posthoc,1000,0.2,16,0.25,space-shared,8.33,27.49,229.07,6250.01
asteroid,geometry,posthoc,1000,0.2,16,0.5,time-shared,12.64,18.44,233.1,12500.02
asteroid,geometry,posthoc,1000,0.2,16,0.5,space-shared,13.89,22.61,313.99,12500.02
asteroid,geometry,posthoc,1000,0.2,16,1,time-shared,23.86,16.92,403.73,25000.04
asteroid,geometry,posthoc,1000,0.2,16,1,space-shared,25,19.35,483.85,25000.04
asteroid,geometry,posthoc,1000,0.4,16,0.12,time-shared,7.07,20.97,148.2,6250.01
asteroid,geometry,posthoc,1000,0.4,16,0.12,space-shared,8.33,27.51,229.22,6250.01
asteroid,geometry,posthoc,1000,0.4,16,0.25,time-shared,12.68,18.5,234.45,12500.02
asteroid,geometry,posthoc,1000,0.4,16,0.25,space-shared,13.89,22.69,315.08,12500.02
asteroid,geometry,posthoc,1000,0.4,16,0.5,time-shared,23.89,16.96,405.08,25000.04
asteroid,geometry,posthoc,1000,0.4,16,0.5,space-shared,25,19.4,484.93,25000.04
asteroid,geometry,posthoc,1000,0.4,16,1,time-shared,46.32,16.11,746.36,50000.08
asteroid,geometry,posthoc,1000,0.4,16,1,space-shared,47.22,17.46,824.64,50000.08
asteroid,geometry,posthoc,1000,0.6,16,0.12,time-shared,9.91,19.35,191.75,9375.01
asteroid,geometry,posthoc,1000,0.6,16,0.12,space-shared,11.11,24.51,272.31,9375.01
asteroid,geometry,posthoc,1000,0.6,16,0.25,time-shared,18.32,17.53,321.12,18750.03
asteroid,geometry,posthoc,1000,0.6,16,0.25,space-shared,19.44,20.63,401.09,18750.03
asteroid,geometry,posthoc,1000,0.6,16,0.5,time-shared,35.14,16.42,577.07,37500.06
asteroid,geometry,posthoc,1000,0.6,16,0.5,space-shared,36.11,18.16,655.87,37500.06
asteroid,geometry,posthoc,1000,0.6,16,1,time-shared,68.79,15.83,1088.98,75000.12
asteroid,geometry,posthoc,1000,0.6,16,1,space-shared,69.44,16.78,1165.42,75000.12
asteroid,geometry,posthoc,1000,0.8,16,0.12,time-shared,12.75,18.46,235.3,12500.02
asteroid,geometry,posthoc,1000,0.8,16,0.12,space-shared,13.89,22.71,315.39,12500.02
asteroid,geometry,posthoc,1000,0.8,16,0.25,time-shared,23.96,17.02,407.78,25000.04
asteroid,geometry,posthoc,1000,0.8,16,0.25,space-shared,25,19.48,487.1,25000.04
asteroid,geometry,posthoc,1000,0.8,16,0.5,time-shared,46.39,16.15,749.06,50000.08
asteroid,geometry,posthoc,1000,0.8,16,0.5,space-shared,47.22,17.51,826.8,50000.08
asteroid,geometry,posthoc,1000,0.8,16,1,time-shared,91.26,15.69,1431.6,100000.16
asteroid,geometry,posthoc,1000,0.8,16,1,space-shared,91.67,16.43,1506.22,100000.16
asteroid,geometry,posthoc,1000,1,16,0.12,time-shared,15.59,17.89,278.85,15625.02
asteroid,geometry,posthoc,1000,1,16,0.12,space-shared,16.67,21.51,358.48,15625.02
asteroid,geometry,posthoc,1000,1,16,0.25,time-shared,29.61,16.7,494.45,31250.05
asteroid,geometry,posthoc,1000,1,16,0.25,space-shared,30.56,18.76,573.11,31250.05
asteroid,geometry,posthoc,1000,1,16,0.5,time-shared,57.64,15.98,921.04,62500.1
asteroid,geometry,posthoc,1000,1,16,0.5,space-shared,58.33,17.1,997.74,62500.1
asteroid,geometry,posthoc,1000,1,16,1,time-shared,113.72,15.6,1774.23,125000.2
asteroid,geometry,posthoc,1000,1,16,1,space-shared,113.89,16.22,1847,125000.2
asteroid,geometry,posthoc,5000,0.2,16,0.12,time-shared,21.14,24.75,523.29,15625.03
asteroid,geometry,posthoc,5000,0.2,16,0.12,space-shared,27.78,33.51,930.7,15625.03
asteroid,geometry,posthoc,5000,0.2,16,0.25,time-shared,35.16,21.01,738.9,31250.05
asteroid,geometry,posthoc,5000,0.2,16,0.25,space-shared,41.67,27.49,1145.33,31250.05
asteroid,geometry,posthoc,5000,0.2,16,0.5,time-shared,63.2,18.44,1165.49,62500.1
asteroid,geometry,posthoc,5000,0.2,16,0.5,space-shared,69.44,22.61,1569.96,62500.1
asteroid,geometry,posthoc,5000,0.2,16,1,time-shared,119.28,16.92,2018.67,125000.2
asteroid,geometry,posthoc,5000,0.2,16,1,space-shared,125,19.35,2419.23,125000.2
asteroid,geometry,posthoc,5000,0.4,16,0.12,time-shared,35.34,20.97,741.02,31250.05
asteroid,geometry,posthoc,5000,0.4,16,0.12,space-shared,41.67,27.51,1146.12,31250.05
asteroid,geometry,posthoc,5000,0.4,16,0.25,time-shared,63.38,18.5,1172.24,62500.1
asteroid,geometry,posthoc,5000,0.4,16,0.25,space-shared,69.44,22.69,1575.38,62500.1
asteroid,geometry,posthoc,5000,0.4,16,0.5,time-shared,119.46,16.96,2025.42,125000.2
asteroid,geometry,posthoc,5000,0.4,16,0.5,space-shared,125,19.4,2424.65,125000.2
asteroid,geometry,posthoc,5000,0.4,16,1,time-shared,231.61,16.11,3731.79,250000.41
asteroid,geometry,posthoc,5000,0.4,16,1,space-shared,236.11,17.46,4123.18,250000.41
asteroid,geometry,posthoc,5000,0.6,16,0.12,time-shared,49.54,19.35,958.76,46875.08
asteroid,geometry,posthoc,5000,0.6,16,0.12,space-shared,55.56,24.51,1361.55,46875.08
asteroid,geometry,posthoc,5000,0.6,16,0.25,time-shared,91.59,17.53,1605.58,93750.16
asteroid,geometry,posthoc,5000,0.6,16,0.25,space-shared,97.22,20.63,2005.43,93750.16
asteroid,geometry,posthoc,5000,0.6,16,0.5,time-shared,175.71,16.42,2885.36,187500.31
asteroid,geometry,posthoc,5000,0.6,16,0.5,space-shared,180.56,18.16,3279.33,187500.31
asteroid,geometry,posthoc,5000,0.6,16,1,time-shared,343.95,15.83,5444.91,375000.62
asteroid,geometry,posthoc,5000,0.6,16,1,space-shared,347.22,16.78,5827.13,375000.62
asteroid,geometry,posthoc,5000,0.8,16,0.12,time-shared,63.73,18.46,1176.49,62500.1
asteroid,geometry,posthoc,5000,0.8,16,0.12,space-shared,69.44,22.71,1576.97,62500.1
asteroid,geometry,posthoc,5000,0.8,16,0.25,time-shared,119.81,17.02,2038.92,125000.2
asteroid,geometry,posthoc,5000,0.8,16,0.25,space-shared,125,19.48,2435.48,125000.2
asteroid,geometry,posthoc,5000,0.8,16,0.5,time-shared,231.97,16.15,3745.29,250000.41
asteroid,geometry,posthoc,5000,0.8,16,0.5,space-shared,236.11,17.51,4134.01,250000.41
asteroid,geometry,posthoc,5000,0.8,16,1,time-shared,456.28,15.69,7158.02,500000.81
asteroid,geometry,posthoc,5000,0.8,16,1,space-shared,458.33,16.43,7531.08,500000.81
asteroid,geometry,posthoc,5000,1,16,0.12,time-shared,77.93,17.89,1394.23,78125.12
asteroid,geometry,posthoc,5000,1,16,0.12,space-shared,83.33,21.51,1792.39,78125.12
asteroid,geometry,posthoc,5000,1,16,0.25,time-shared,148.03,16.7,2472.27,156250.25
asteroid,geometry,posthoc,5000,1,16,0.25,space-shared,152.78,18.76,2865.53,156250.25
asteroid,geometry,posthoc,5000,1,16,0.5,time-shared,288.22,15.98,4605.22,312500.5
asteroid,geometry,posthoc,5000,1,16,0.5,space-shared,291.67,17.1,4988.7,312500.5
asteroid,geometry,posthoc,5000,1,16,1,time-shared,568.61,15.6,8871.14,625001
asteroid,geometry,posthoc,5000,1,16,1,space-shared,569.45,16.22,9235.02,625001
asteroid,geometry,posthoc,1000,0.2,32,0.12,time-shared,7.07,20.97,148.2,6250.01
asteroid,geometry,posthoc,1000,0.2,32,0.12,space-shared,8.33,27.51,229.22,6250.01
asteroid,geometry,posthoc,1000,0.2,32,0.25,time-shared,12.68,18.5,234.45,12500.01
asteroid,geometry,posthoc,1000,0.2,32,0.25,space-shared,13.89,22.69,315.08,12500.01
asteroid,geometry,posthoc,1000,0.2,32,0.5,time-shared,23.89,16.96,405.08,25000.02
asteroid,geometry,posthoc,1000,0.2,32,0.5,space-shared,25,19.4,484.93,25000.02
asteroid,geometry,posthoc,1000,0.2,32,1,time-shared,46.32,16.11,746.36,50000.04
asteroid,geometry,posthoc,1000,0.2,32,1,space-shared,47.22,17.46,824.63,50000.04
asteroid,geometry,posthoc,1000,0.4,32,0.12,time-shared,12.75,18.46,235.3,12500.01
asteroid,geometry,posthoc,1000,0.4,32,0.12,space-shared,13.89,22.71,315.39,12500.01
asteroid,geometry,posthoc,1000,0.4,32,0.25,time-shared,23.96,17.02,407.78,25000.02
asteroid,geometry,posthoc,1000,0.4,32,0.25,space-shared,25,19.48,487.1,25000.02
asteroid,geometry,posthoc,1000,0.4,32,0.5,time-shared,46.39,16.15,749.06,50000.04
asteroid,geometry,posthoc,1000,0.4,32,0.5,space-shared,47.22,17.51,826.8,50000.04
asteroid,geometry,posthoc,1000,0.4,32,1,time-shared,91.26,15.69,1431.6,100000.09
asteroid,geometry,posthoc,1000,0.4,32,1,space-shared,91.67,16.43,1506.21,100000.09
asteroid,geometry,posthoc,1000,0.6,32,0.12,time-shared,18.43,17.5,322.39,18750.02
asteroid,geometry,posthoc,1000,0.6,32,0.12,space-shared,19.44,20.65,401.56,18750.02
asteroid,geometry,posthoc,1000,0.6,32,0.25,time-shared,35.25,16.49,581.12,37500.03
asteroid,geometry,posthoc,1000,0.6,32,0.25,space-shared,36.11,18.25,659.12,37500.03
asteroid,geometry,posthoc,1000,0.6,32,0.5,time-shared,68.9,15.87,1093.03,75000.06
asteroid,geometry,posthoc,1000,0.6,32,0.5,space-shared,69.44,16.83,1168.68,75000.06
asteroid,geometry,posthoc,1000,0.6,32,1,time-shared,136.19,15.54,2116.85,150000.12
asteroid,geometry,posthoc,1000,0.6,32,1,space-shared,136.11,16.07,2187.79,150000.12
asteroid,geometry,posthoc,1000,0.8,32,0.12,time-shared,24.1,16.99,409.49,25000.02
asteroid,geometry,posthoc,1000,0.8,32,0.12,space-shared,25,19.51,487.73,25000.02
asteroid,geometry,posthoc,1000,0.8,32,0.25,time-shared,46.54,16.21,754.46,50000.04
asteroid,geometry,posthoc,1000,0.8,32,0.25,space-shared,47.22,17.6,831.14,50000.04
asteroid,geometry,posthoc,1000,0.8,32,0.5,time-shared,91.4,15.72,1437,100000.09
asteroid,geometry,posthoc,1000,0.8,32,0.5,space-shared,91.67,16.48,1510.55,100000.09
asteroid,geometry,posthoc,1000,0.8,32,1,time-shared,181.12,15.47,2802.1,200000.17
asteroid,geometry,posthoc,1000,0.8,32,1,space-shared,180.56,15.89,2869.37,200000.17
asteroid,geometry,posthoc,1000,1,32,0.12,time-shared,29.78,16.67,496.58,31250.03
asteroid,geometry,posthoc,1000,1,32,0.12,space-shared,30.56,18.78,573.9,31250.03
asteroid,geometry,posthoc,1000,1,32,0.25,time-shared,57.82,16.05,927.79,62500.05
asteroid,geometry,posthoc,1000,1,32,0.25,space-shared,58.33,17.2,1003.16,62500.05
asteroid,geometry,posthoc,1000,1,32,0.5,time-shared,113.9,15.64,1780.98,125000.1
asteroid,geometry,posthoc,1000,1,32,0.5,space-shared,113.89,16.27,1852.42,125000.1
asteroid,geometry,posthoc,1000,1,32,1,time-shared,226.06,15.43,3487.34,250000.2
asteroid,geometry,posthoc,1000,1,32,1,space-shared,225,15.78,3550.95,250000.2
asteroid,geometry,posthoc,5000,0.2,32,0.12,time-shared,35.34,20.97,741.02,31250.03
asteroid,geometry,posthoc,5000,0.2,32,0.12,space-shared,41.67,27.51,1146.12,31250.03
asteroid,geometry,posthoc,5000,0.2,32,0.25,time-shared,63.38,18.5,1172.24,62500.05
asteroid,geometry,posthoc,5000,0.2,32,0.25,space-shared,69.44,22.69,1575.38,62500.05
asteroid,geometry,posthoc,5000,0.2,32,0.5,time-shared,119.46,16.96,2025.42,125000.1
asteroid,geometry,posthoc,5000,0.2,32,0.5,space-shared,125,19.4,2424.64,125000.1
asteroid,geometry,posthoc,5000,0.2,32,1,time-shared,231.61,16.11,3731.79,250000.2
asteroid,geometry,posthoc,5000,0.2,32,1,space-shared,236.11,17.46,4123.17,250000.2
asteroid,geometry,posthoc,5000,0.4,32,0.12,time-shared,63.73,18.46,1176.49,62500.05
asteroid,geometry,posthoc,5000,0.4,32,0.12,space-shared,69.44,22.71,1576.97,62500.05
asteroid,geometry,posthoc,5000,0.4,32,0.25,time-shared,119.81,17.02,2038.92,125000.1
